,bathroomcnt,bedroomcnt,fips,garagecarcnt,yearbuilt,lotsizesquarefeet,taxvaluedollarcnt,transactiondate
353,2.0,3.0,6059.0,2.0,1955.0,8804.0,64866.0,2017-01-04
354,2.0,4.0,6037.0,,1955.0,5918.0,52761.0,2017-01-04
355,3.0,4.0,6037.0,,1957.0,7473.0,393953.0,2017-01-04
356,3.0,3.0,6037.0,,1954.0,7650.0,154941.0,2017-01-04
357,3.0,4.0,6037.0,,1993.0,6602.0,239900.0,2017-01-04
358,2.0,4.0,6037.0,,1956.0,5990.0,91287.0,2017-01-04
359,2.0,4.0,6037.0,,1975.0,13707.0,615000.0,2017-01-04
360,3.0,5.0,6037.0,,1954.0,6318.0,198021.0,2017-01-04
361,1.0,2.0,6037.0,,1950.0,5167.0,58966.0,2017-01-04
362,4.0,4.0,6059.0,2.0,1960.0,12628.0,3725000.0,2017-01-04
363,3.0,5.0,6111.0,2.0,1981.0,8765.0,379292.0,2017-01-04
364,2.5,4.0,6059.0,2.0,1978.0,7600.0,646706.0,2017-01-04
365,2.0,3.0,6037.0,,1964.0,6444.0,300961.0,2017-01-04
366,1.0,3.0,6037.0,,1913.0,8115.0,117672.0,2017-01-04
367,2.0,3.0,6037.0,,1953.0,6146.0,1160000.0,2017-01-04
368,2.5,4.0,6111.0,2.0,1966.0,7500.0,83673.0,2017-01-04
369,2.0,3.0,6037.0,,1953.0,6401.0,147160.0,2017-01-04
370,2.0,3.0,6037.0,,1952.0,6445.0,259512.0,2017-01-04
371,6.0,7.0,6037.0,,1967.0,26430.0,1036230.0,2017-01-04
372,2.0,3.0,6037.0,,2014.0,,454832.0,2017-01-04
373,2.0,3.0,6037.0,,1976.0,7831.0,226877.0,2017-01-04
374,2.5,3.0,6111.0,2.0,1980.0,52360.0,809261.0,2017-01-04
375,3.0,4.0,6037.0,,1977.0,13738.0,347440.0,2017-01-04
376,2.0,3.0,6059.0,,1923.0,7200.0,431481.0,2017-01-04
377,3.0,4.0,6037.0,,1988.0,6744.0,446745.0,2017-01-04
378,3.0,4.0,6037.0,,1989.0,7457.0,727687.0,2017-01-04
379,2.5,3.0,6059.0,2.0,1992.0,3000.0,379778.0,2017-01-04
380,3.0,3.0,6037.0,,1933.0,20319.0,107237.0,2017-01-04
381,3.0,4.0,6037.0,,1968.0,8828.0,1055732.0,2017-01-04
382,2.5,4.0,6059.0,2.0,1969.0,6000.0,414681.0,2017-01-04
383,2.0,3.0,6037.0,,1958.0,6048.0,366882.0,2017-01-04
384,3.0,3.0,6037.0,,1952.0,134105.0,1352521.0,2017-01-04
385,2.0,4.0,6037.0,,1947.0,5249.0,280000.0,2017-01-04
386,2.0,3.0,6037.0,,1955.0,6962.0,81339.0,2017-01-04
387,1.0,3.0,6037.0,,1952.0,5491.0,503000.0,2017-01-04
388,2.0,3.0,6059.0,2.0,1972.0,2624.0,94034.0,2017-01-04
389,2.0,3.0,6059.0,2.0,1959.0,7770.0,508000.0,2017-01-04
390,2.0,3.0,6037.0,,1952.0,6329.0,500000.0,2017-01-04
391,2.0,4.0,6037.0,,1947.0,5753.0,108886.0,2017-01-04
392,8.0,7.0,6037.0,,1952.0,23020.0,6620375.0,2017-01-04
393,2.0,3.0,6111.0,2.0,1962.0,6400.0,339526.0,2017-01-04
394,3.0,5.0,6037.0,,1988.0,17151.0,909178.0,2017-01-04
395,2.0,2.0,6037.0,,1955.0,54772.0,119577.0,2017-01-04
396,2.0,4.0,6059.0,2.0,1962.0,6080.0,522853.0,2017-01-04
397,4.0,5.0,6059.0,2.0,1965.0,7458.0,955350.0,2017-01-04
398,3.0,4.0,6037.0,,1960.0,6307.0,161583.0,2017-01-04
399,2.5,4.0,6059.0,2.0,1955.0,7205.0,994464.0,2017-01-04
400,2.0,3.0,6037.0,,1955.0,5589.0,300854.0,2017-01-04
401,2.0,4.0,6037.0,,1964.0,5241.0,75753.0,2017-01-04
402,2.0,3.0,6037.0,,1953.0,6205.0,522300.0,2017-01-04
403,2.0,4.0,6111.0,2.0,1975.0,7200.0,457966.0,2017-01-04
404,1.5,3.0,6111.0,2.0,1962.0,20140.0,983755.0,2017-01-04
405,2.0,3.0,6059.0,2.0,1959.0,9003.0,421527.0,2017-01-04
406,2.0,4.0,6059.0,2.0,1964.0,7621.0,607000.0,2017-01-04
407,1.0,2.0,6059.0,2.0,1947.0,7273.0,305738.0,2017-01-04
408,2.0,3.0,6037.0,,1950.0,6495.0,992041.0,2017-01-04
409,2.0,3.0,6059.0,2.0,1987.0,9200.0,434577.0,2017-01-04
410,3.0,3.0,6037.0,,1948.0,8101.0,391152.0,2017-01-04
411,1.0,2.0,6059.0,,1930.0,2322.0,1048509.0,2017-01-04
412,2.0,4.0,6059.0,2.0,1991.0,7335.0,493254.0,2017-01-04
413,2.5,4.0,6059.0,2.0,1990.0,4508.0,404170.0,2017-01-04
414,1.0,2.0,6037.0,,1929.0,6849.0,150967.0,2017-01-04
415,3.5,2.0,6059.0,2.0,1990.0,5720.0,432186.0,2017-01-04
416,1.0,2.0,6037.0,,1950.0,5999.0,512000.0,2017-01-04
417,5.0,4.0,6037.0,,1961.0,17522.0,296335.0,2017-01-04
418,2.0,4.0,6037.0,,1963.0,11033.0,532922.0,2017-01-04
419,2.0,3.0,6059.0,2.0,1978.0,2205.0,363533.0,2017-01-04
420,2.0,3.0,6037.0,,1955.0,8165.0,189430.0,2017-01-04
421,2.0,4.0,6059.0,2.0,1972.0,6000.0,473585.0,2017-01-04
422,2.0,3.0,6059.0,2.0,1975.0,3065.0,311853.0,2017-01-04
423,2.5,4.0,6059.0,1.0,1996.0,3500.0,271854.0,2017-01-04
424,2.0,4.0,6037.0,,1946.0,7007.0,212817.0,2017-01-04
425,3.0,4.0,6059.0,2.0,1969.0,3000.0,636200.0,2017-01-04
426,2.0,2.0,6037.0,,2014.0,2264.0,695445.0,2017-01-04
427,2.0,3.0,6037.0,,1969.0,6021.0,321585.0,2017-01-04
428,1.0,2.0,6037.0,,1925.0,3359.0,439094.0,2017-01-04
429,3.5,4.0,6059.0,2.0,1975.0,6352.0,599952.0,2017-01-04
430,2.0,3.0,6037.0,,1961.0,7500.0,119979.0,2017-01-04
431,3.0,5.0,6059.0,2.0,1977.0,6000.0,288404.0,2017-01-04
432,5.0,7.0,6059.0,2.0,2007.0,6427.0,763327.0,2017-01-04
433,2.0,3.0,6037.0,,1927.0,6437.0,105370.0,2017-01-04
434,3.0,2.0,6037.0,,1949.0,14068.0,488661.0,2017-01-04
435,2.0,3.0,6059.0,2.0,1977.0,4500.0,173629.0,2017-01-04
436,4.5,5.0,6059.0,2.0,2003.0,4982.0,1234067.0,2017-01-04
437,1.0,2.0,6037.0,,1941.0,4816.0,401600.0,2017-01-04
438,2.0,2.0,6037.0,,1941.0,3716.0,759474.0,2017-01-04
439,3.0,4.0,6037.0,,1957.0,27742.0,213279.0,2017-01-04
440,3.0,3.0,6037.0,,1950.0,7004.0,1030356.0,2017-01-04
441,3.0,4.0,6037.0,,1968.0,14375.0,1207030.0,2017-01-04
442,2.0,4.0,6059.0,2.0,1956.0,10000.0,585000.0,2017-01-04
443,2.5,4.0,6059.0,3.0,1990.0,8450.0,801085.0,2017-01-04
444,2.0,3.0,6037.0,,1926.0,7490.0,402340.0,2017-01-04
445,2.0,4.0,6037.0,,1956.0,7520.0,76374.0,2017-01-04
446,2.0,4.0,6037.0,,1953.0,8397.0,352743.0,2017-01-04
447,1.0,3.0,6059.0,1.0,1950.0,6011.0,171363.0,2017-01-04
448,3.0,7.0,6037.0,,1946.0,10030.0,186669.0,2017-01-04
449,3.0,5.0,6037.0,,1936.0,9985.0,127734.0,2017-01-04
450,1.0,3.0,6037.0,,1951.0,5924.0,313486.0,2017-01-04
451,2.0,2.0,6059.0,1.0,1963.0,,501488.0,2017-01-04
452,2.0,2.0,6059.0,1.0,1965.0,,195804.0,2017-01-04
453,3.0,4.0,6037.0,,1986.0,10516.0,303370.0,2017-01-04
454,5.0,6.0,6037.0,,1925.0,20000.0,3147357.0,2017-01-04
455,3.0,5.0,6037.0,,1966.0,7809.0,835600.0,2017-01-04
456,4.0,3.0,6037.0,,1922.0,8320.0,401037.0,2017-01-04
457,4.5,4.0,6059.0,4.0,2006.0,17467.0,2970000.0,2017-01-04
458,3.0,4.0,6037.0,,1965.0,31060.0,657712.0,2017-01-04
459,2.0,3.0,6111.0,2.0,1964.0,10000.0,156270.0,2017-01-04
460,2.0,4.0,6037.0,,1952.0,63003.0,515604.0,2017-01-04
461,3.5,3.0,6059.0,2.0,1991.0,13600.0,858676.0,2017-01-04
462,4.0,5.0,6059.0,2.0,2000.0,5320.0,991188.0,2017-01-04
463,2.0,3.0,6037.0,,1913.0,7384.0,910000.0,2017-01-04
464,2.0,3.0,6037.0,,1925.0,3554.0,105147.0,2017-01-04
465,2.5,3.0,6059.0,2.0,1977.0,15400.0,1103597.0,2017-01-04
466,1.0,1.0,6037.0,,1922.0,8096.0,32640.0,2017-01-04
467,1.5,3.0,6059.0,2.0,1972.0,873.0,206430.0,2017-01-04
468,1.0,2.0,6037.0,,1920.0,7204.0,309172.0,2017-01-04
469,5.0,4.0,6059.0,4.0,2009.0,10000.0,3188807.0,2017-01-04
470,2.0,3.0,6037.0,,1961.0,8291.0,504303.0,2017-01-04
471,2.0,4.0,6037.0,,1972.0,6450.0,251385.0,2017-01-04
472,2.0,3.0,6037.0,,1922.0,3715.0,1144000.0,2017-01-04
473,2.5,4.0,6059.0,2.0,1978.0,14500.0,1246721.0,2017-01-04
474,3.0,4.0,6059.0,2.0,1984.0,6996.0,862354.0,2017-01-04
475,3.0,3.0,6037.0,,2008.0,5915.0,2300000.0,2017-01-04
476,2.0,3.0,6037.0,,1978.0,8683.0,626000.0,2017-01-04
477,2.0,4.0,6037.0,,1961.0,12345.0,373432.0,2017-01-04
478,2.0,2.0,6037.0,,1937.0,6250.0,70781.0,2017-01-04
479,3.0,5.0,6037.0,,1983.0,40055.0,352241.0,2017-01-05
480,2.0,3.0,6037.0,,1937.0,6882.0,497548.0,2017-01-05
481,3.0,4.0,6059.0,2.0,1999.0,11858.0,916347.0,2017-01-05
482,2.0,3.0,6037.0,,1924.0,6615.0,297148.0,2017-01-05
483,2.0,3.0,6037.0,,1943.0,11770.0,330723.0,2017-01-05
484,2.0,4.0,6059.0,2.0,1964.0,10716.0,545202.0,2017-01-05
485,1.0,2.0,6037.0,,1948.0,6006.0,23143.0,2017-01-05
486,4.5,4.0,6059.0,2.0,1998.0,3600.0,6689970.0,2017-01-05
487,2.5,3.0,6059.0,2.0,1993.0,3920.0,302538.0,2017-01-05
488,3.0,3.0,6037.0,,1993.0,2500.0,516870.0,2017-01-05
489,3.0,3.0,6059.0,2.0,1989.0,4000.0,371363.0,2017-01-05
490,1.0,2.0,6037.0,,1953.0,6094.0,168381.0,2017-01-05
491,2.0,2.0,6059.0,2.0,1976.0,4465.0,472947.0,2017-01-05
492,3.0,4.0,6059.0,2.0,1917.0,11040.0,3096141.0,2017-01-05
493,3.0,3.0,6037.0,,1949.0,6815.0,419107.0,2017-01-05
494,2.0,3.0,6111.0,1.0,1953.0,8480.0,410000.0,2017-01-05
495,2.0,2.0,6059.0,1.0,1929.0,6217.0,548235.0,2017-01-05
496,3.0,3.0,6037.0,,1949.0,5600.0,429718.0,2017-01-05
497,2.0,3.0,6111.0,2.0,1959.0,6000.0,68229.0,2017-01-05
498,1.0,2.0,6037.0,,1924.0,4979.0,49719.0,2017-01-05
499,1.0,3.0,6037.0,,1955.0,6674.0,128912.0,2017-01-05
500,2.0,3.0,6059.0,2.0,1955.0,7316.0,598301.0,2017-01-05
501,3.0,5.0,6059.0,2.0,1970.0,6076.0,120433.0,2017-01-05
502,2.0,3.0,6037.0,,1959.0,8242.0,499305.0,2017-01-05
503,2.0,3.0,6037.0,,1952.0,6951.0,77826.0,2017-01-05
504,2.0,4.0,6037.0,,1962.0,8590.0,173237.0,2017-01-05
505,2.5,5.0,6111.0,2.0,1962.0,10200.0,451873.0,2017-01-05
506,3.5,4.0,6111.0,2.0,2001.0,5500.0,671379.0,2017-01-05
507,1.0,2.0,6037.0,,1928.0,6518.0,186636.0,2017-01-05
508,3.0,4.0,6111.0,2.0,1959.0,18000.0,107664.0,2017-01-05
509,2.5,3.0,6059.0,2.0,1975.0,5500.0,555015.0,2017-01-05
510,2.0,4.0,6037.0,,1910.0,5928.0,368901.0,2017-01-05
511,1.0,2.0,6037.0,,1929.0,4598.0,411176.0,2017-01-05
512,2.0,5.0,6037.0,,1925.0,6003.0,190728.0,2017-01-05
513,2.0,4.0,6111.0,2.0,1969.0,9774.0,403000.0,2017-01-05
514,2.0,3.0,6037.0,,1953.0,5276.0,384280.0,2017-01-05
515,3.0,3.0,6037.0,,1954.0,6299.0,240481.0,2017-01-05
516,2.0,2.0,6037.0,,1948.0,8443.0,670598.0,2017-01-05
517,1.0,3.0,6037.0,,1952.0,5894.0,256239.0,2017-01-05
518,3.0,5.0,6037.0,,1949.0,29091.0,1850000.0,2017-01-05
519,3.0,3.0,6037.0,,1937.0,7289.0,835675.0,2017-01-05
520,3.0,4.0,6059.0,2.0,2001.0,5408.0,612107.0,2017-01-05
521,4.0,4.0,6111.0,3.0,1989.0,28672.0,810367.0,2017-01-05
522,2.0,4.0,6037.0,,1970.0,5010.0,198300.0,2017-01-05
523,2.5,3.0,6111.0,2.0,1989.0,5150.0,454405.0,2017-01-05
524,2.0,4.0,6037.0,,1961.0,7330.0,420354.0,2017-01-05
525,1.0,2.0,6037.0,,1950.0,7373.0,261448.0,2017-01-05
526,1.0,2.0,6037.0,,1961.0,5583.0,138240.0,2017-01-05
527,2.0,2.0,6059.0,2.0,2002.0,5080.0,418277.0,2017-01-05
528,1.0,2.0,6037.0,,1955.0,5000.0,233923.0,2017-01-05
529,2.0,3.0,6037.0,,1990.0,92217.0,161643.0,2017-01-05
530,3.0,5.0,6059.0,2.0,1965.0,7566.0,598997.0,2017-01-05
531,2.0,4.0,6037.0,,1925.0,6131.0,264919.0,2017-01-05
532,3.0,3.0,6059.0,2.0,1986.0,3750.0,565000.0,2017-01-05
533,2.0,3.0,6037.0,,1953.0,8040.0,343474.0,2017-01-05
534,2.0,3.0,6059.0,1.0,1953.0,9360.0,452517.0,2017-01-05
535,2.0,3.0,6037.0,,1949.0,6698.0,913725.0,2017-01-05
536,2.0,4.0,6037.0,,1976.0,11003.0,144045.0,2017-01-05
537,2.0,3.0,6059.0,2.0,1976.0,6432.0,269784.0,2017-01-05
538,2.0,3.0,6111.0,2.0,1970.0,4132.0,542833.0,2017-01-05
539,2.0,2.0,6037.0,,1950.0,7200.0,259739.0,2017-01-05
540,1.0,2.0,6037.0,,1948.0,7196.0,305734.0,2017-01-05
541,2.0,3.0,6111.0,2.0,1959.0,13103.0,666780.0,2017-01-05
542,2.0,4.0,6037.0,,1945.0,4682.0,59118.0,2017-01-05
543,1.0,2.0,6037.0,,1922.0,6946.0,530518.0,2017-01-05
544,1.0,3.0,6037.0,,1950.0,6196.0,297619.0,2017-01-05
545,2.0,3.0,6037.0,,1947.0,5859.0,351733.0,2017-01-05
546,2.0,3.0,6037.0,,1948.0,,724873.0,2017-01-05
547,3.0,3.0,6037.0,,1988.0,5657.0,486698.0,2017-01-05
548,2.0,3.0,6037.0,,1971.0,7901.0,254873.0,2017-01-05
549,2.0,4.0,6037.0,,1951.0,10446.0,435068.0,2017-01-05
550,2.0,2.0,6037.0,,1960.0,7503.0,810425.0,2017-01-05
551,3.0,4.0,6059.0,2.0,1968.0,15345.0,678000.0,2017-01-05
552,2.5,4.0,6059.0,2.0,1987.0,4500.0,470782.0,2017-01-05
553,2.0,3.0,6037.0,,1963.0,7387.0,205671.0,2017-01-05
554,2.0,3.0,6037.0,,1954.0,7300.0,73267.0,2017-01-05
555,2.0,4.0,6037.0,,1962.0,8059.0,229703.0,2017-01-05
556,3.0,4.0,6037.0,,1966.0,12741.0,290632.0,2017-01-05
557,4.0,3.0,6037.0,,1922.0,8185.0,1045888.0,2017-01-05
558,3.0,3.0,6037.0,,1937.0,7797.0,169163.0,2017-01-05
559,2.0,4.0,6037.0,,1960.0,6423.0,575293.0,2017-01-05
560,3.0,4.0,6037.0,,1928.0,6753.0,1069568.0,2017-01-05
561,2.0,4.0,6037.0,,1959.0,7762.0,959000.0,2017-01-05
562,3.0,3.0,6037.0,,1952.0,7367.0,147654.0,2017-01-05
563,3.0,4.0,6037.0,,1953.0,9043.0,232897.0,2017-01-05
564,1.0,3.0,6037.0,,1936.0,6822.0,68715.0,2017-01-05
565,2.5,4.0,6111.0,2.0,1974.0,8274.0,352635.0,2017-01-05
566,2.5,2.0,6111.0,2.0,1987.0,2304.0,313889.0,2017-01-05
567,2.0,4.0,6111.0,2.0,1976.0,7541.0,99279.0,2017-01-05
568,2.0,4.0,6111.0,2.0,1970.0,6500.0,558386.0,2017-01-05
569,2.0,3.0,6037.0,,1927.0,4503.0,1231630.0,2017-01-05
570,2.0,3.0,6037.0,,1955.0,36014.0,964487.0,2017-01-05
571,2.0,3.0,6037.0,,1959.0,7499.0,73058.0,2017-01-05
572,2.0,3.0,6037.0,,1957.0,7034.0,113030.0,2017-01-05
573,2.5,4.0,6111.0,2.0,1980.0,11126.0,556661.0,2017-01-05
574,5.0,5.0,6037.0,,1999.0,14701.0,1135899.0,2017-01-05
575,1.0,3.0,6037.0,,1953.0,5608.0,566750.0,2017-01-05
576,2.0,2.0,6037.0,,1946.0,6162.0,414350.0,2017-01-05
577,1.0,2.0,6037.0,,1941.0,5534.0,39307.0,2017-01-05
578,4.0,4.0,6037.0,,1949.0,13100.0,322576.0,2017-01-05
579,5.0,4.0,6037.0,,1980.0,6981.0,2200000.0,2017-01-05
580,1.0,3.0,6037.0,,1951.0,6711.0,178838.0,2017-01-05
581,3.0,3.0,6037.0,,1978.0,6517.0,225746.0,2017-01-05
582,4.0,3.0,6037.0,,1937.0,7371.0,1687919.0,2017-01-05
583,2.0,2.0,6037.0,,1963.0,3124.0,87557.0,2017-01-05
584,2.0,3.0,6037.0,,1958.0,7287.0,182691.0,2017-01-05
585,2.0,3.0,6037.0,,1953.0,5555.0,63380.0,2017-01-05
586,2.0,3.0,6037.0,,1924.0,5000.0,227863.0,2017-01-05
587,4.0,4.0,6037.0,,1963.0,8127.0,546265.0,2017-01-05
588,1.0,3.0,6037.0,,1928.0,6069.0,65144.0,2017-01-05
589,2.0,3.0,6037.0,,1942.0,6088.0,1904769.0,2017-01-05
590,5.0,0.0,6037.0,,2006.0,9934.0,4626995.0,2017-01-05
591,3.0,2.0,6037.0,,1932.0,10155.0,1561352.0,2017-01-05
592,1.0,2.0,6037.0,,1930.0,5192.0,277389.0,2017-01-05
593,2.0,3.0,6037.0,,1939.0,4024.0,310022.0,2017-01-05
594,1.0,3.0,6037.0,,1960.0,3751.0,247572.0,2017-01-05
595,2.0,3.0,6111.0,2.0,1962.0,8400.0,439000.0,2017-01-05
596,2.0,3.0,6037.0,,1910.0,3921.0,432000.0,2017-01-05
597,3.0,4.0,6037.0,,1937.0,8010.0,2144041.0,2017-01-05
598,2.0,3.0,6037.0,,1956.0,8214.0,379000.0,2017-01-05
599,1.0,2.0,6037.0,,1950.0,5501.0,52342.0,2017-01-05
600,1.0,1.0,6037.0,,1942.0,443008.0,192000.0,2017-01-05
601,1.0,3.0,6037.0,,1952.0,5001.0,464000.0,2017-01-05
602,1.0,2.0,6037.0,,1928.0,3950.0,126954.0,2017-01-05
603,2.5,4.0,6111.0,2.0,1981.0,7408.0,599720.0,2017-01-05
604,2.0,3.0,6037.0,,1959.0,6268.0,403336.0,2017-01-05
605,3.0,5.0,6037.0,,1917.0,18009.0,3908712.0,2017-01-05
606,1.0,3.0,6037.0,,1955.0,6458.0,114201.0,2017-01-05
607,3.0,4.0,6037.0,,1986.0,8045.0,861313.0,2017-01-05
608,1.0,3.0,6037.0,,1960.0,5898.0,116353.0,2017-01-05
609,2.0,4.0,6037.0,,1958.0,7482.0,296369.0,2017-01-05
610,4.0,3.0,6037.0,,2011.0,8266.0,1985117.0,2017-01-05
611,2.0,1.0,6037.0,,1924.0,3031.0,689674.0,2017-01-05
612,2.0,4.0,6037.0,,1952.0,7500.0,79584.0,2017-01-05
613,2.0,3.0,6037.0,,1972.0,8224.0,678000.0,2017-01-05
614,2.0,3.0,6037.0,,1954.0,6056.0,348096.0,2017-01-05
615,1.0,2.0,6037.0,,1948.0,4480.0,298819.0,2017-01-05
616,1.0,2.0,6037.0,,1931.0,3760.0,643551.0,2017-01-05
617,2.0,2.0,6037.0,,1947.0,8297.0,477322.0,2017-01-05
618,1.0,3.0,6037.0,,1947.0,4700.0,224273.0,2017-01-05
619,2.0,4.0,6037.0,,1963.0,8386.0,426363.0,2017-01-05
620,2.0,2.0,6037.0,,1912.0,1350.0,320531.0,2017-01-05
621,2.0,4.0,6059.0,2.0,1965.0,7200.0,69228.0,2017-01-05
622,1.0,3.0,6037.0,,1926.0,6619.0,432037.0,2017-01-05
623,1.0,2.0,6037.0,,1937.0,5874.0,859493.0,2017-01-05
624,2.0,3.0,6037.0,,1948.0,7082.0,133765.0,2017-01-05
625,2.0,4.0,6037.0,,1943.0,6108.0,515000.0,2017-01-05
626,1.0,2.0,6037.0,,1949.0,6271.0,261096.0,2017-01-05
627,2.0,2.0,6037.0,,1947.0,4988.0,376000.0,2017-01-05
628,3.0,4.0,6037.0,,1947.0,5946.0,218497.0,2017-01-05
629,3.0,4.0,6037.0,,1980.0,39236.0,1119769.0,2017-01-05
630,1.0,2.0,6037.0,,1947.0,5374.0,330856.0,2017-01-05
631,2.0,2.0,6037.0,,1923.0,6455.0,771589.0,2017-01-05
632,1.0,3.0,6037.0,,1953.0,5532.0,48821.0,2017-01-05
633,1.0,2.0,6037.0,,1926.0,6061.0,389492.0,2017-01-05
634,3.0,3.0,6037.0,,1985.0,20265.0,724000.0,2017-01-05
635,2.5,4.0,6111.0,2.0,1986.0,9798.0,683000.0,2017-01-05
636,2.0,3.0,6037.0,,1938.0,9808.0,249518.0,2017-01-05
637,3.0,4.0,6111.0,2.0,1986.0,10148.0,315132.0,2017-01-05
638,2.0,2.0,6037.0,,1947.0,7184.0,769000.0,2017-01-05
639,1.0,3.0,6037.0,,1950.0,6324.0,385686.0,2017-01-05
640,2.0,3.0,6037.0,,1949.0,22030.0,685000.0,2017-01-05
641,4.0,3.0,6037.0,,1961.0,12909.0,227160.0,2017-01-05
642,3.0,3.0,6037.0,,1944.0,5717.0,435017.0,2017-01-05
643,1.0,3.0,6037.0,,1951.0,6349.0,337219.0,2017-01-05
644,2.0,3.0,6059.0,2.0,1973.0,1778.0,420361.0,2017-01-05
645,2.5,3.0,6059.0,2.0,1985.0,5000.0,881000.0,2017-01-05
646,3.0,4.0,6059.0,2.0,1971.0,2592.0,536606.0,2017-01-05
647,1.0,2.0,6037.0,,1927.0,5433.0,249593.0,2017-01-05
648,2.5,3.0,6059.0,2.0,1998.0,7590.0,1387689.0,2017-01-05
649,2.0,3.0,6037.0,,1950.0,4647.0,421533.0,2017-01-05
650,3.0,3.0,6037.0,,1960.0,13814.0,104291.0,2017-01-05
651,1.0,2.0,6037.0,,1949.0,6288.0,58354.0,2017-01-05
652,2.0,3.0,6037.0,,1986.0,11809.0,309650.0,2017-01-05
653,3.0,4.0,6037.0,,2004.0,6021.0,699828.0,2017-01-05
654,1.0,2.0,6037.0,,1940.0,3480.0,62901.0,2017-01-05
655,2.5,2.0,6059.0,2.0,1973.0,1276.0,127253.0,2017-01-05
656,2.0,3.0,6037.0,,1991.0,7428.0,134913.0,2017-01-05
657,1.0,2.0,6037.0,,1949.0,8393.0,67473.0,2017-01-05
658,2.0,3.0,6059.0,2.0,1970.0,6343.0,677171.0,2017-01-05
659,1.0,3.0,6037.0,,1954.0,7510.0,600000.0,2017-01-05
660,5.0,3.0,6059.0,2.0,2003.0,10106.0,1877924.0,2017-01-05
661,3.0,4.0,6037.0,,1986.0,9694.0,662924.0,2017-01-05
662,2.0,4.0,6111.0,2.0,1955.0,16291.0,65437.0,2017-01-05
663,3.0,4.0,6059.0,2.0,1995.0,7150.0,757582.0,2017-01-05
664,3.0,4.0,6059.0,3.0,1998.0,9060.0,897094.0,2017-01-05
665,2.0,3.0,6037.0,,1957.0,7259.0,119404.0,2017-01-05
666,2.0,3.0,6037.0,,1961.0,7257.0,263355.0,2017-01-05
667,2.0,3.0,6037.0,,1957.0,8499.0,65154.0,2017-01-05
668,3.0,2.0,6037.0,,1952.0,6323.0,458456.0,2017-01-05
669,2.5,3.0,6059.0,2.0,1970.0,7650.0,369972.0,2017-01-05
670,4.5,5.0,6059.0,2.0,2000.0,6232.0,1104958.0,2017-01-05
671,2.0,3.0,6037.0,,1923.0,5672.0,205123.0,2017-01-05
672,2.0,3.0,6037.0,,1923.0,5672.0,205123.0,2017-07-21
673,2.0,3.0,6059.0,2.0,1968.0,6630.0,114918.0,2017-01-05
674,2.0,3.0,6037.0,,1924.0,4513.0,280072.0,2017-01-05
675,2.0,3.0,6059.0,2.0,1957.0,7242.0,64557.0,2017-01-05
676,1.5,3.0,6059.0,2.0,1962.0,6000.0,298006.0,2017-01-05
677,1.0,2.0,6037.0,,1928.0,3213.0,35481.0,2017-01-05
678,1.0,2.0,6037.0,,1938.0,6250.0,769053.0,2017-01-05
679,2.0,2.0,6037.0,,1983.0,4385.0,130843.0,2017-01-05
680,3.0,4.0,6037.0,,1948.0,5900.0,644683.0,2017-01-05
681,2.5,4.0,6059.0,2.0,1966.0,7475.0,294278.0,2017-01-05
682,2.5,4.0,6059.0,2.0,1963.0,7700.0,588845.0,2017-01-05
683,2.0,5.0,6059.0,,1920.0,8707.0,42209.0,2017-01-05
684,2.0,3.0,6059.0,2.0,1985.0,3060.0,168210.0,2017-01-05
685,2.0,3.0,6037.0,,1977.0,44703.0,108559.0,2017-01-05
686,2.0,4.0,6059.0,2.0,1963.0,10947.0,245484.0,2017-01-05
687,3.0,4.0,6059.0,1.0,1958.0,7312.0,270697.0,2017-01-05
688,2.0,4.0,6059.0,2.0,1955.0,6500.0,301868.0,2017-01-05
689,2.0,4.0,6059.0,2.0,1955.0,7879.0,438377.0,2017-01-05
690,4.0,4.0,6037.0,,1994.0,5303.0,638500.0,2017-01-05
691,4.5,5.0,6059.0,2.0,1974.0,12740.0,241219.0,2017-01-05
692,4.0,4.0,6037.0,,2013.0,6128.0,659633.0,2017-01-05
693,4.0,3.0,6037.0,,1951.0,15745.0,411793.0,2017-01-05
694,3.0,3.0,6037.0,,1985.0,12296.0,219846.0,2017-01-05
695,1.0,1.0,6037.0,,1924.0,6624.0,217558.0,2017-01-05
696,3.0,4.0,6059.0,2.0,1985.0,5000.0,734075.0,2017-01-05
697,1.0,2.0,6059.0,,1953.0,5685.0,451444.0,2017-01-05
698,1.0,2.0,6059.0,2.0,1947.0,6000.0,288517.0,2017-01-05
699,2.0,3.0,6059.0,2.0,1962.0,6000.0,63945.0,2017-01-05
700,2.0,4.0,6059.0,2.0,1960.0,6060.0,51089.0,2017-01-05
701,3.0,4.0,6037.0,,1966.0,12608.0,729000.0,2017-01-05
702,2.0,4.0,6037.0,,1997.0,9530.0,268300.0,2017-01-05
703,3.0,4.0,6037.0,,2004.0,5207.0,522853.0,2017-01-05
704,2.0,2.0,6037.0,,1948.0,7136.0,470779.0,2017-01-05
705,2.0,3.0,6037.0,,1990.0,6746.0,152222.0,2017-01-05
706,1.0,1.0,6037.0,,1923.0,4012.0,390085.0,2017-01-05
707,3.0,5.0,6059.0,2.0,1999.0,6357.0,647744.0,2017-01-05
708,2.0,4.0,6037.0,,1958.0,9207.0,574000.0,2017-01-05
709,1.0,2.0,6037.0,,1958.0,9600.0,371362.0,2017-01-05
